"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Dominic Smith","NYM","58","152","0","11","17","0","7.9%","24.3%",".090",".263",".194",".276",".284",".254","","66","1.7","-4.3","-1.8","-0.1","15653"
"Brewer Hicklen","KCR","6","4","0","1","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000","","-100","-0.1","-1.1","-0.1","-0.1","20450"
"Matt Duffy","LAA","50","155","0","7","7","0","5.8%","20.0%",".034",".325",".255",".303",".290",".268","","70","-0.1","-5.2","-0.8","-0.1","13836"
"Kevin Smith","OAK","47","151","2","9","13","4","4.6%","27.8%",".122",".237",".180",".216",".302",".226","","48","-0.6","-9.3","3.5","-0.1","20242"
"Miguel Vargas","LAD","4","13","0","1","2","1","0.0%","23.1%",".077",".200",".154",".154",".231",".165","","2","0.2","-1.3","-0.3","-0.1","20178"
"Harold Castro","DET","99","362","5","34","37","0","3.9%","19.1%",".111",".333",".278",".306",".389",".304","","98","-1.2","-1.9","-10.7","-0.1","14691"
"Yairo Munoz","PHI","25","57","3","6","7","1","5.3%","17.5%",".204",".195",".204",".246",".407",".283","","79","0.4","-1.0","-2.1","-0.1","16313"
"Nick Plummer","NYM","14","31","2","4","6","0","3.2%","38.7%",".241",".133",".138",".194",".379",".248","","62","0.2","-1.2","-1.1","-0.1","18690"
"Nick Allen","OAK","73","235","3","21","12","1","6.0%","17.9%",".083",".246",".208",".260",".292",".247","","64","-0.5","-10.1","1.5","-0.1","22277"
"Narciso Crook","CHC","4","9","0","1","2","0","0.0%","33.3%",".125",".333",".250",".222",".375",".239","","50","-0.9","-1.4","-0.1","-0.1","17473"
"Bryce Johnson","SFG","5","5","0","0","0","0","0.0%","80.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-1.2","-0.2","-0.1","20002"
"Anthony Alford","PIT","2","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".221","","37","0.0","-0.3","-1.1","-0.1","14329"
"Matt Thaiss","LAA","7","16","0","1","1","0","0.0%","43.8%",".000",".333",".200",".188",".200",".166","","-2","-0.3","-2.1","0.4","-0.1","19318"
"Diego Castillo","PIT","84","257","10","24","25","1","5.1%","27.2%",".167",".235",".201",".245",".368",".265","","67","-0.3","-10.2","0.2","-0.1","19906"
"Sebastian Rivero","KCR","10","20","0","2","0","0","10.0%","40.0%",".000",".333",".176",".263",".176",".212","","30","0.1","-1.5","-0.5","-0.1","21735"
"Ryan Aguilar","LAA","5","21","0","2","1","0","9.5%","52.4%",".059",".286",".118",".238",".176",".202","","24","0.0","-1.8","-0.2","-0.1","19967"
"Travis Jankowski","- - -","44","64","0","11","2","3","12.5%","15.6%",".000",".200",".164",".281",".164",".222","","44","0.6","-3.6","0.0","-0.1","13768"
"Jermaine Palacios","MIN","9","29","0","3","2","0","6.9%","27.6%",".000",".278",".200",".250",".200",".207","","31","0.1","-2.2","-0.1","-0.1","18371"
"Austin Nola","SDP","90","332","3","32","34","2","9.3%","16.0%",".069",".283",".247",".322",".316",".287","","86","-0.4","-5.9","-6.7","-0.1","15941"
"Ivan Herrera","STL","11","22","0","0","1","0","9.1%","36.4%",".000",".182",".111",".190",".111",".150","","-7","0.0","-2.8","0.6","-0.1","20599"
"Andy Ibanez","TEX","40","128","1","13","9","3","7.0%","16.4%",".059",".258",".218",".273",".277",".249","","60","1.3","-4.5","-0.9","-0.1","18819"
"Caleb Hamilton","MIN","8","8","0","1","0","0","0.0%","75.0%",".000",".000",".000",".000",".000",".000","","-100","0.1","-1.8","0.2","-0.1","19842"
"Josh Palacios","WSN","16","28","0","4","2","1","0.0%","28.6%",".036",".300",".214",".214",".250",".203","","24","0.1","-2.4","0.0","-0.1","19818"
"Steele Walker","TEX","5","16","1","1","1","0","12.5%","25.0%",".214",".000",".071",".188",".286",".216","","36","0.0","-1.2","-0.8","-0.1","22093"
"Magneuris Sierra","LAA","34","82","0","6","4","5","4.9%","23.2%",".091",".241",".182",".222",".273",".218","","35","0.1","-5.8","1.7","-0.2","17023"
"Yadiel Hernandez","WSN","94","327","9","30","41","2","5.8%","22.6%",".141",".326",".269",".312",".410",".315","","100","-5.2","-5.1","-7.5","-0.2","19334"
"Willie Calhoun","TEX","18","53","1","7","2","0","15.1%","11.3%",".136",".135",".136",".283",".273",".262","","68","-0.2","-2.1","-1.1","-0.2","17838"
"Elier Hernandez","TEX","14","35","0","4","3","0","2.9%","42.9%",".061",".316",".182",".200",".242",".193","","20","-0.4","-3.6","0.9","-0.2","13750"
"Freddy Fermin","KCR","3","7","0","1","0","0","0.0%","42.9%",".000",".000",".000",".000",".000",".000","","-100","-0.2","-1.9","0.2","-0.2","21840"
"Bobby Dalbec","BOS","111","340","11","38","36","3","8.5%","33.2%",".151",".288",".211",".282",".362",".284","","78","1.8","-6.4","-5.9","-0.2","19966"
"Tres Barrera","WSN","14","35","0","2","4","0","5.7%","31.4%",".030",".273",".182",".229",".212",".202","","24","0.2","-3.0","0.1","-0.2","19977"
"Alan Trejo","COL","11","40","1","6","6","0","2.5%","22.5%",".103",".276",".231",".250",".333",".255","","47","0.4","-2.1","-0.9","-0.2","20056"
"P.J. Higgins","CHC","57","165","6","17","22","0","7.9%","27.9%",".181",".278",".221",".288",".403",".303","","93","-0.6","-1.9","-5.4","-0.2","18433"
"Tucker Barnhart","DET","81","259","1","13","14","0","7.7%","25.5%",".046",".298",".218",".282",".265",".250","","60","-1.3","-12.7","2.9","-0.2","10200"
"Chad Wallach","LAA","10","36","1","3","4","0","8.3%","19.4%",".125",".167",".156",".229",".281",".230","","44","-0.1","-2.4","-0.5","-0.2","17161"
"Drew Ellis","- - -","7","17","0","2","1","0","5.9%","41.2%",".063",".333",".188",".235",".250",".219","","36","0.2","-1.1","-1.2","-0.2","19873"
"J.J. Matijevic","HOU","29","66","2","7","5","1","3.0%","34.8%",".129",".270",".194",".242",".323",".251","","61","0.3","-2.7","-1.2","-0.2","20165"
"Aaron Whitefield","LAA","5","11","0","0","0","0","0.0%","45.5%",".000",".000",".000",".000",".000",".000","","-100","-0.1","-2.8","0.7","-0.2","19938"
"Bradley Zimmer","- - -","87","103","2","15","3","2","4.9%","35.9%",".120",".189",".130",".216",".250",".215","","34","0.8","-6.8","1.7","-0.2","16221"
"Matt Vierling","PHI","93","280","5","33","23","7","7.5%","21.4%",".095",".283",".234",".296",".329",".279","","76","-0.2","-7.9","-3.4","-0.2","21558"
"Yermin Mercedes","SFG","31","83","1","9","8","0","10.8%","20.5%",".110",".291",".233",".325",".342",".302","","94","0.0","-0.5","-4.1","-0.2","17423"
"Christian Lopes","OAK","4","10","0","0","0","0","10.0%","50.0%",".000",".000",".000",".100",".000",".069","","-63","0.1","-1.7","-0.5","-0.2","13472"
"Darin Ruf","- - -","108","361","11","51","45","2","11.9%","27.1%",".145",".265",".210",".313",".355",".300","","94","0.7","-1.9","-12.3","-0.2","9929"
"Travis Swaggerty","PIT","5","9","0","0","0","0","0.0%","44.4%",".000",".200",".111",".111",".111",".098","","-46","0.0","-1.5","-0.7","-0.2","24491"
"Steven Souza Jr.","SEA","6","19","0","0","1","0","0.0%","42.1%",".000",".273",".158",".158",".158",".140","","-14","-0.3","-2.7","0.2","-0.2","5667"
"Rylan Bannon","BAL","4","15","0","0","0","0","0.0%","33.3%",".000",".222",".143",".200",".143",".166","","0","0.1","-1.6","-0.8","-0.2","19768"
"Chris Okey","CIN","7","13","0","3","0","0","0.0%","38.5%",".000",".286",".167",".231",".167",".192","","11","-0.1","-1.5","-0.9","-0.2","19245"
"Mickey Moniak","- - -","23","65","2","8","5","0","4.6%","36.9%",".117",".235",".167",".219",".283",".225","","41","0.8","-3.8","-0.3","-0.2","19956"
"Michael Hermosillo","CHC","17","35","0","2","2","0","11.4%","40.0%",".036",".143",".071",".257",".107",".202","","25","0.3","-2.8","-0.4","-0.2","16285"
"Austin Meadows","DET","36","147","0","9","11","0","10.9%","11.6%",".078",".288",".250",".347",".328",".308","","101","-1.2","-0.9","-5.7","-0.2","15672"
"Oswaldo Cabrera","NYY","16","60","0","3","2","0","5.0%","23.3%",".088",".279",".211",".250",".298",".242","","55","-0.8","-3.9","-0.1","-0.2","21707"
"Taylor Motter","CIN","2","6","0","0","0","0","0.0%","50.0%",".000",".333",".167",".167",".167",".147","","-19","0.0","-0.8","-1.5","-0.2","12399"
"Estevan Florial","NYY","8","22","0","1","1","1","4.5%","36.4%",".000",".083",".050",".136",".050",".104","","-43","0.3","-3.2","0.3","-0.2","19151"
"Didi Gregorius","PHI","63","232","1","17","19","1","5.6%","15.5%",".093",".246",".210",".263",".304",".252","","58","2.1","-9.3","-0.9","-0.3","6012"
"Esteury Ruiz","- - -","16","33","0","3","2","1","3.0%","15.2%",".094",".222",".188",".212",".281",".215","","37","-0.5","-3.0","-0.6","-0.3","21780"
"Max Schrock","CIN","13","27","0","1","1","0","3.7%","22.2%",".000",".200",".154",".185",".154",".157","","-13","0.1","-3.5","0.1","-0.3","17750"
"Victor Reyes","DET","72","259","1","20","23","2","4.6%","23.6%",".091",".353",".272",".305",".362",".292","","90","0.5","-2.3","-8.3","-0.3","15487"
"Chad Pinder","OAK","91","329","10","31","38","2","3.6%","30.7%",".147",".304",".230",".257",".377",".275","","83","-0.5","-6.8","-6.1","-0.3","15191"
"Matt Davidson","- - -","13","37","2","3","3","0","8.1%","35.1%",".176",".158",".147",".216",".324",".240","","54","-0.2","-2.1","-1.6","-0.3","7226"
"Gabriel Arias","CLE","6","20","0","2","1","0","5.0%","40.0%",".000",".182",".105",".150",".105",".123","","-31","-0.3","-3.2","0.0","-0.3","22563"
"Abraham Toro","SEA","87","297","9","32","29","1","7.1%","16.2%",".147",".188",".184",".242",".331",".251","","65","-1.1","-12.7","0.7","-0.3","19844"
"Sheldon Neuse","OAK","82","278","4","23","24","6","7.2%","27.0%",".078",".288",".215",".277",".293",".258","","71","1.7","-7.4","-4.0","-0.3","19635"
"Jarren Duran","BOS","57","219","3","23","17","7","6.4%","28.8%",".145",".304",".220",".283",".365",".285","","79","0.7","-4.4","-5.1","-0.3","24617"
"Heliot Ramos","SFG","7","14","0","2","0","0","7.1%","21.4%",".000",".200",".154",".214",".154",".176","","9","0.0","-1.5","-1.7","-0.3","22515"
"Richie Palacios","CLE","47","112","0","7","10","1","7.1%","16.1%",".059",".294",".245",".304",".304",".273","","76","0.5","-2.5","-3.7","-0.3","24589"
"Peyton Burdick","MIA","25","89","2","5","4","1","9.0%","34.8%",".127",".261",".177",".270",".304",".261","","68","-0.1","-3.5","-2.4","-0.3","25459"
"Yonny Hernandez","ARI","12","28","0","2","0","2","7.1%","14.3%",".000",".100",".083",".154",".083",".121","","-32","0.8","-3.6","-0.2","-0.3","19432"
"Stephen Vogt","OAK","51","149","6","14","17","1","9.4%","22.8%",".154",".172",".169",".255",".323",".258","","71","0.0","-4.9","-2.7","-0.3","5000"
"Jarred Kelenic","SEA","40","123","4","12","12","5","7.3%","38.2%",".142",".159",".124",".187",".265",".202","","30","-0.2","-9.8","3.0","-0.3","22558"
"Niko Goodrum","HOU","15","45","0","2","1","1","4.4%","51.1%",".047",".250",".116",".156",".163",".146","","-14","0.8","-5.0","0.6","-0.3","12092"
"Anthony Bemboom","BAL","22","59","1","4","1","0","10.2%","28.8%",".096",".147",".115",".207",".212",".196","","22","0.0","-5.2","0.4","-0.3","13854"
"Jeter Downs","BOS","14","41","1","4","4","0","2.4%","51.2%",".103",".278",".154",".171",".256",".184","","8","0.5","-3.8","-0.5","-0.3","22202"
"Jo Adell","LAA","66","217","6","16","20","4","4.6%","36.4%",".144",".331",".223",".269",".366",".278","","78","0.3","-5.1","-4.8","-0.3","20220"
"Korey Lee","HOU","12","26","0","1","4","0","3.8%","34.6%",".080",".250",".160",".192",".240",".192","","19","-0.1","-2.5","-1.4","-0.3","25543"
"Kelvin Gutierrez","BAL","12","33","0","2","3","1","12.1%","24.2%",".036",".200",".143",".250",".179",".209","","30","0.0","-2.6","-1.5","-0.3","17468"
"Michael Chavis","PIT","112","365","14","34","42","1","3.8%","29.9%",".171",".301",".237",".268",".408",".291","","85","0.2","-6.4","-9.1","-0.3","17321"
"Avisail Garcia","MIA","88","342","7","29","30","4","3.8%","27.8%",".090",".305",".232",".269",".322",".262","","68","-1.3","-14.1","-0.7","-0.3","5760"
"Nick Senzel","CIN","95","366","4","39","23","6","6.6%","18.9%",".071",".292",".240",".301",".311",".276","","68","-0.3","-13.9","-1.7","-0.3","19293"
"Luis Campusano","SDP","7","24","0","2","2","0","4.2%","12.5%",".000",".200",".182",".208",".182",".176","","11","-0.4","-2.9","-1.2","-0.3","22217"
"Dee Strange-Gordon","WSN","23","59","0","6","2","3","0.0%","13.6%",".051",".353",".305",".305",".356",".289","","82","-0.2","-1.4","-3.9","-0.3","8203"
"Zach Reks","TEX","16","34","0","3","3","0","0.0%","29.4%",".029",".375",".265",".265",".294",".245","","57","-0.2","-1.9","-2.5","-0.3","19667"
"Guillermo Heredia","ATL","59","75","3","10","6","0","8.0%","41.3%",".188",".171",".130",".200",".319",".228","","40","0.2","-5.1","-0.7","-0.3","18721"
"Jonathan Arauz","- - -","15","41","1","3","5","0","2.4%","29.3%",".079",".154",".132",".150",".211",".158","","-4","0.2","-4.9","0.3","-0.3","20275"
"Lenyn Sosa","CHW","11","36","1","3","1","0","2.8%","33.3%",".114",".136",".114",".139",".229",".161","","-4","-0.1","-4.3","-0.1","-0.3","22896"
"Will Benson","CLE","18","42","0","7","1","0","7.1%","31.0%",".000",".240",".158",".238",".158",".193","","19","0.0","-3.9","-0.7","-0.3","21853"
"Andrelton Simmons","CHC","35","85","0","8","7","4","8.2%","15.3%",".013",".210",".173",".244",".187",".204","","26","0.1","-7.2","1.0","-0.4","10847"
"Ryan O'Hearn","KCR","56","121","1","11","11","0","5.8%","26.4%",".072",".291",".216",".273",".288",".252","","58","0.3","-5.4","-1.8","-0.4","16442"
"Hanser Alberto","LAD","63","137","2","12","14","0","1.5%","16.8%",".133",".273",".237",".248",".370",".267","","71","-1.1","-5.8","-2.2","-0.4","11902"
"Brent Rooker","- - -","16","36","0","1","2","0","8.3%","30.6%",".031",".190",".125",".222",".156",".186","","15","-0.3","-3.9","-0.7","-0.4","19627"
"Josh VanMeter","PIT","66","188","3","15","12","4","10.1%","22.9%",".102",".228",".186",".266",".287",".250","","57","1.1","-8.4","-1.4","-0.4","15170"
"Kody Clemens","DET","44","109","3","9","12","1","7.3%","24.8%",".131",".155",".141",".202",".273",".211","","33","0.6","-7.6","0.7","-0.4","20572"
"Yuli Gurriel","HOU","121","486","7","46","41","8","5.8%","12.8%",".125",".264",".241",".292",".365",".290","","88","0.3","-6.2","-12.6","-0.4","19198"
"Kyle Lewis","SEA","18","62","3","6","5","0","8.1%","30.6%",".161",".147",".143",".226",".304",".239","","56","-0.9","-4.0","-1.5","-0.4","19508"
"Garrett Hampson","COL","73","196","2","27","13","7","9.2%","25.5%",".098",".287",".214",".290",".312",".271","","57","1.2","-8.6","-1.6","-0.4","19262"
"Sandy Leon","- - -","25","67","0","4","4","0","16.4%","28.4%",".056",".229",".148",".292",".204",".243","","55","-1.7","-5.0","-0.6","-0.4","5273"
"Andrew Knapp","- - -","15","46","0","4","4","0","10.9%","26.1%",".026",".179",".128",".239",".154",".195","","21","0.5","-3.8","-1.3","-0.4","14942"
"Yolmer Sanchez","- - -","17","44","0","1","2","0","11.4%","29.5%",".000",".167",".108",".214",".108",".166","","-5","-0.9","-6.1","1.2","-0.4","11602"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".104","","-44","0.0","-2.8","-1.3","-0.4","17278"
"Jason Heyward","CHC","48","151","1","15","10","1","7.3%","21.2%",".073",".260",".204",".278",".277",".254","","60","-0.1","-7.2","-1.5","-0.4","4940"
"Alcides Escobar","WSN","42","131","0","12","8","1","3.8%","24.4%",".065",".293",".218",".260",".282",".242","","51","0.9","-6.7","-1.4","-0.4","6310"
"Austin Romine","- - -","29","79","2","7","7","0","2.5%","32.9%",".118",".229",".171",".192",".289",".210","","28","-0.1","-6.8","0.4","-0.4","5491"
"Dom Nunez","COL","14","41","0","3","2","0","14.6%","24.4%",".030",".160",".121",".244",".152",".197","","7","0.3","-4.2","-1.0","-0.4","15055"
"Jesus Aguilar","- - -","116","464","15","37","49","1","5.8%","23.5%",".149",".273",".232",".281",".381",".289","","86","-2.6","-10.0","-9.5","-0.4","11342"
"Steven Duggar","- - -","29","80","0","7","4","5","8.8%","51.3%",".069",".344",".153",".225",".222",".205","","28","1.0","-5.6","-1.0","-0.4","17719"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".189","","13","-0.6","-4.3","-1.1","-0.4","12649"
"Bligh Madris","PIT","39","123","1","10","7","2","8.1%","25.2%",".088",".235",".177",".244",".265",".231","","44","0.5","-7.6","-0.9","-0.4","20054"
"Raimel Tapia","TOR","102","338","5","33","39","5","3.3%","18.3%",".106",".306",".259",".282",".364",".283","","83","0.3","-6.3","-8.8","-0.5","14350"
"Hoy Park","PIT","22","59","2","7","6","1","6.8%","25.4%",".160",".257",".220",".281",".380",".287","","82","0.9","-0.4","-6.1","-0.5","18027"
"Justin Upton","SEA","17","57","1","2","3","0","10.5%","40.4%",".083",".208",".125",".263",".208",".231","","51","-1.8","-4.9","-1.4","-0.5","5222"
"Cooper Hummel","ARI","57","172","2","17","14","4","11.6%","32.0%",".126",".266",".179",".279",".305",".265","","65","0.3","-6.7","-3.6","-0.5","19458"
"Kole Calhoun","TEX","105","379","12","36","46","2","5.8%","30.6%",".149",".272",".209",".264",".358",".273","","77","-1.1","-11.0","-5.5","-0.5","11200"
"Stephen Piscotty","OAK","42","139","5","12","14","2","6.5%","34.5%",".151",".253",".190",".252",".341",".258","","71","-0.6","-5.1","-3.9","-0.5","13367"
"Jack Mayfield","LAA","23","74","1","8","6","1","4.1%","23.0%",".086",".231",".186",".230",".271",".224","","39","-0.5","-5.5","-1.4","-0.5","15402"
"Eddy Alvarez","LAD","14","27","0","1","3","1","0.0%","33.3%",".000",".235",".160",".154",".160",".136","","-18","-0.1","-3.8","-1.7","-0.5","16959"
"Taylor Walls","TBR","117","397","6","42","28","7","10.8%","25.7%",".106",".227",".175",".268",".282",".251","","66","0.2","-15.0","-2.1","-0.5","22458"
"Oscar Mercado","- - -","55","128","4","17","16","2","3.9%","22.7%",".165",".236",".207",".242",".372",".266","","71","0.0","-4.2","-4.5","-0.5","16375"
"Kevin Plawecki","BOS","58","164","1","13","11","0","7.3%","17.1%",".068",".258",".216",".282",".284",".257","","59","-1.8","-9.4","-0.5","-0.5","13807"
"Lewin Diaz","MIA","32","106","1","7","5","1","7.5%","26.4%",".073",".221",".167",".236",".240",".218","","38","-0.3","-7.9","-0.5","-0.5","18365"
"Sam Hilliard","COL","70","200","2","26","14","5","11.5%","28.5%",".080",".256",".184",".280",".264",".251","","44","1.9","-11.2","-0.5","-0.5","17954"
"Ernie Clement","CLE","59","158","0","16","6","0","7.0%","15.2%",".021",".242",".203",".268",".224",".228","","44","-0.5","-10.4","0.5","-0.5","20352"
"Mike Moustakas","CIN","78","285","7","30","25","2","8.4%","26.3%",".131",".272",".214",".295",".345",".286","","75","-0.7","-9.1","-5.6","-0.5","4892"
"Robbie Grossman","- - -","108","405","4","33","34","5","11.9%","27.9%",".083",".286",".204",".309",".287",".275","","77","-0.8","-11.4","-6.5","-0.5","5254"
"Travis Demeritte","ATL","26","96","3","9","6","0","6.3%","33.3%",".124",".291",".213",".260",".337",".263","","64","-1.4","-5.5","-2.8","-0.5","15958"
"Willians Astudillo","MIA","21","55","1","5","4","1","1.8%","5.5%",".056",".240",".241",".255",".296",".243","","56","-0.4","-3.2","-3.7","-0.5","15608"
"Juan Lagares","LAA","20","62","0","4","0","0","3.2%","24.2%",".067",".244",".183",".210",".250",".203","","24","0.0","-5.3","-1.8","-0.5","5384"
"Vidal Brujan","TBR","47","152","2","11","15","4","7.9%","23.7%",".080",".206",".167",".230",".246",".216","","41","-1.0","-11.1","1.0","-0.5","20536"
"Michael Perez","- - -","45","132","6","10","14","1","7.6%","24.2%",".149",".145",".149",".214",".298",".229","","43","-0.6","-9.4","-0.3","-0.6","12977"
"Lorenzo Cain","MIL","43","156","1","17","9","2","5.1%","23.1%",".055",".229",".179",".231",".234",".212","","31","-0.4","-13.1","2.4","-0.6","9077"
