Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Heliot Ramos","SFG",25,60,1,5,2,0,0.066666666,0.333333333,0.125,0.257142857,0.178571428,0.233333333,0.303571428,0.23626030186812083,0.261,47.25254192652766,-0.36924466164782643,-4.290458979983955,-1.2496439814567566,-0.34869943705223705,"Heliot Ramos",22515,671218
"Clint Frazier","CHW",33,76,0,10,3,4,0.131578947,0.302631578,0.045454546,0.302325581,0.196969696,0.302631578,0.242424242,0.25631571365030187,0.258,57.69336914416868,-0.20577883953228593,-4.058355986007168,-2.059394061565399,-0.35260475022199134,"Clint Frazier",15983,640449
"Coco Montes","COL",18,41,1,3,3,0,0.048780487,0.292682926,0.131578947,0.24,0.184210526,0.243902439,0.315789473,0.24730970946753897,0.207,35.9594240692861,-0.15385695127770305,-3.407027856282332,-1.8163189440965652,-0.3816260835435376,"Coco Montes",21547,663796
"Dominic Canzone","- - -",59,182,6,23,21,1,0.043956043,0.175824175,0.179190751,0.237037037,0.219653179,0.258241758,0.39884393,0.2816227491085346,0.33,78.93285766337874,-1.6154278498142958,-6.243804614441041,-3.793019026517868,-0.3840218664363734,"Dominic Canzone",26438,686527
"Aledmys Díaz","OAK",109,344,4,25,24,1,0.049418604,0.191860465,0.107936508,0.273092369,0.228571428,0.279883381,0.336507936,0.26821595168183626,0.273,71.58219155193352,-3.0308756926096976,-14.74415058991876,-0.8828600645065308,-0.39307906504648366,"Aledmys Diaz",15937,649557
"Christian Arroyo","BOS",66,206,3,23,24,1,0.033980582,0.218446601,0.128205128,0.295302013,0.241025641,0.268292682,0.369230769,0.27425136188181437,0.269,64.94108976379671,-2.343290599063039,-10.996853274621046,0.028147995471954346,-0.3959948122947858,"Christian Arroyo",16434,624414
"Brett Sullivan","SDP",33,86,1,7,6,0,0.046511627,0.220930232,0.074074074,0.258064516,0.209876543,0.244186046,0.283950617,0.2324683728606202,0.25,46.17800808184694,0.16920456243678927,-5.5656975804273765,-1.3579501062631607,-0.3983779734583496,"Brett Sullivan",18217,664954
"Colton Cowser","BAL",26,77,0,15,4,1,0.168831168,0.285714285,0.032786885,0.175,0.114754098,0.285714285,0.147540983,0.22596645897085016,0.302,39.95744462295224,0.6461230274289846,-4.893487133034846,-1.718553066253662,-0.39850480014186856,"Colton Cowser",29591,681297
"Mike Moustakas","- - -",112,386,12,43,48,0,0.059585492,0.246113989,0.144886364,0.296442687,0.24715909,0.292746113,0.392045454,0.2938882823114271,0.268,77.0057881445395,-1.2539772712625563,-11.890283442564703,-5.284911870956421,-0.4040675817160473,"Mike Moustakas",4892,519058
"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.095744681,0.298507462,0.234042553,0.28,0.329787234,0.2691841012239456,0.249,66.53634853902297,-1.0769585254602134,-5.223071407646185,-2.2354779839515686,-0.40417989340061683,"Eric Hosmer",3516,543333
"Yuli Gurriel","MIA",109,330,4,32,28,4,0.078787878,0.133333333,0.113712375,0.274509803,0.247491638,0.306060606,0.361204013,0.288580255770902,0.272,78.15163216698281,-0.07703874772414565,-9.010108652793784,-6.308235973119736,-0.4069760472668274,"Yuli Gurriel",19198,493329
"Ji Man Choi","- - -",39,117,6,12,13,0,0.085470085,0.299145299,0.221153846,0.169230769,0.163461538,0.239316239,0.384615384,0.26687036263637054,0.353,64.94343935907379,0.5692045534960926,-4.512658544502298,-3.5576369762420654,-0.40745819357740987,"Ji Man Choi",5452,596847
"Hunter Goodman","COL",23,77,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.246753246,0.385714285,0.2657231076971277,0.268,48.3025516716875,-0.08463234966620803,-5.016684122016471,-1.755020022392273,-0.4137852369459701,"Hunter Goodman",29715,696100
"Isan Díaz","- - -",8,26,0,0,1,0,0.076923076,0.346153846,0,0.066666666,0.041666666,0.115384615,0.041666666,0.0874772324011876,0.125,-50.34320230771133,-0.12308155139908195,-5.0408109738277105,-0.031201008707284927,-0.4175075991082807,"Isan Diaz",17922,656371
"Sandy León","TEX",22,44,0,4,4,0,0.022727272,0.454545454,0.048780488,0.285714285,0.146341463,0.186046511,0.195121951,0.1730165356813475,0.172,-1.4620865434433268,-0.44616310577839613,-5.795325421818718,0.07164596766233444,-0.42169544748393684,"Sandy Leon",5273,506702
"Nick Gordon","MIN",34,93,2,13,7,0,0.010752688,0.118279569,0.142857143,0.179487179,0.175824175,0.184782608,0.318681318,0.2125237946924956,0.292,29.63226201207413,0.6307553383521736,-7.210504579379512,-0.17792710661888123,-0.42172869502804144,"Nick Gordon",16337,624503
"Luke Voit","MIL",22,74,0,5,4,2,0.054054054,0.364864864,0.044117647,0.365853658,0.220588235,0.283783783,0.264705882,0.25078002826587575,0.285,53.00736944636656,-0.23848929349333048,-4.547020770960418,-2.251871019601822,-0.42668218854397555,"Luke Voit",14811,572228
"Kyle Stowers","BAL",14,33,0,1,0,0,0.09090909,0.363636363,0,0.111111111,0.066666666,0.151515151,0.066666666,0.11675421396891277,0.196,-35.743463726707795,-0.23846925282850862,-5.6058471982701485,0.12244302034378052,-0.43499412330848825,"Kyle Stowers",26151,669065
"Kyle Lewis","ARI",16,54,1,2,2,0,0.055555555,0.388888888,0.098039215,0.24137931,0.156862745,0.203703703,0.25490196,0.20355835336226005,0.215,21.354684991035633,0.23844921216368675,-5.023351676294084,-1.1920716520398855,-0.43640952901708685,"Kyle Lewis",19508,641786
"Jorge Alfaro","- - -",18,52,1,2,4,0,0.038461538,0.288461538,0.145833333,0.1875,0.145833333,0.211538461,0.291666666,0.22284919482011062,0.266,23.060337289548038,-0.9461631355807185,-5.829294984810231,-0.326076989993453,-0.4373785632575685,"Jorge Alfaro",12180,595751
"Oswald Peraza","NYY",52,191,2,15,14,4,0.068062827,0.261780104,0.080924855,0.256198347,0.190751445,0.267015706,0.2716763,0.2457288659679952,0.281,53.417980322968205,-0.381759834010154,-11.042343733618898,0.14793401956558228,-0.43939186810194697,"Oswald Peraza",22823,672724
"Tucupita Marcano","PIT",75,220,3,16,18,5,0.045454545,0.159090909,0.123762376,0.26506024,0.232673267,0.276497695,0.356435643,0.2750650432802016,0.293,68.11936099079568,0.12495647603645921,-8.564997820599388,-3.364300012588501,-0.4425310774273247,"Tucupita Marcano",22871,672779
"Tyler Nevin","DET",41,111,2,11,10,0,0.108108108,0.225225225,0.115789473,0.246376811,0.2,0.306306306,0.315789473,0.28207838213121567,0.307,76.26109700757108,-0.3375317882746458,-3.4948106008773623,-4.7685699462890625,-0.44800598745401093,"Tyler Nevin",17893,663527
"Derek Hill","WSN",13,50,0,3,1,1,0.06,0.22,0.021276596,0.222222222,0.170212765,0.22,0.191489361,0.19018858075141906,0.226,12.232664394033698,0.3230615062639117,-5.11408095882815,-1.0962270200252533,-0.4494807891153637,"Derek Hill",16947,656537
"Kevin Smith","OAK",49,146,5,15,11,1,0.034246575,0.349315068,0.14074074,0.253164556,0.185185185,0.219858156,0.325925925,0.2363255831366735,0.237,49.47725390111039,0.23073530662804842,-8.6075723393658,-0.8725398778915405,-0.45078409644400547,"Kevin Smith",20242,675656
"Luke Williams","- - -",11,19,0,1,0,4,0,0.368421052,0,0.083333333,0.052631578,0.052631578,0.052631578,0.04645021024503206,0.067,-75.43803504185036,0.09230617387220263,-4.2192179859821195,-1.0019849836826324,-0.45610960942959405,"Luke Williams",19931,663897
"Mike Brosseau","MIL",29,78,4,4,8,0,0.051282051,0.256410256,0.191780821,0.224489795,0.205479452,0.256410256,0.397260273,0.28149361793811506,0.261,73.5957340559509,-0.6077138995751739,-3.159454330421455,-4.168776020407677,-0.4658827067469911,"Mike Brosseau",19683,670712
"Brett Wisely","SFG",51,131,2,10,8,2,0.06870229,0.305343511,0.091666666,0.240506329,0.175,0.23076923,0.266666666,0.22189284012867855,0.242,37.62154327210291,-0.9990625563077629,-11.123565602209103,1.889335036277771,-0.47598280612595106,"Brett Wisely",27735,689172
"C.J. Cron","- - -",71,278,12,38,37,0,0.061151079,0.233812949,0.186046512,0.284153005,0.248062015,0.294964028,0.434108527,0.31234858855069114,0.334,82.3366119115156,-5.346243393607438,-11.303603637060146,-3.036800891160965,-0.486469020137593,"C.J. Cron",12546,543068
"Tim Anderson","CHW",123,524,1,52,25,13,0.04961832,0.232824427,0.050709939,0.322580645,0.245436105,0.286259541,0.296146044,0.2596511953432141,0.279,60.00537173996404,-1.3367145140655339,-26.44761356678173,3.7179900407791138,-0.49163735362204875,"Tim Anderson",15172,641313
"Luis Matos","SFG",76,253,2,24,14,3,0.079051383,0.130434782,0.092105263,0.284974093,0.25,0.318725099,0.342105263,0.2949295955825137,0.308,86.58056653286303,-0.792406365275383,-4.998921893551732,-8.55403183400631,-0.49238445669144065,"Luis Matos",26467,682641
"Mark Mathias","- - -",27,72,0,6,6,3,0.138888888,0.208333333,0.032258065,0.29787234,0.225806451,0.333333333,0.258064516,0.2782980302969615,0.284,71.0011700084815,-1.3692646427080035,-3.9561713456474874,-3.4734549149870872,-0.4963651686387955,"Mark Mathias",18032,664029
"Jon Singleton","- - -",36,105,2,11,12,0,0.123809523,0.219047619,0.098901099,0.19402985,0.164835164,0.266666666,0.263736263,0.24392401263827368,0.305,50.770411946102406,-0.4769585463218391,-6.811989034532738,-1.856064721941948,-0.5084131895023922,"Jon Singleton",10441,572138
"Michael Busch","LAD",27,81,2,9,7,1,0.098765432,0.333333333,0.125,0.227272727,0.166666666,0.24691358,0.291666666,0.2405521509088116,0.26,48.757429904349465,0.5845922534354031,-4.55801924526773,-3.3905500769615173,-0.5175524647118412,"Michael Busch",26319,683737
"Brayan Rocchio","CLE",23,86,0,9,8,0,0.046511627,0.313953488,0.074074074,0.363636363,0.24691358,0.279069767,0.320987654,0.262814930705137,0.207,65.3063179392189,-1.7384893232956529,-5.313506692425488,-2.8235780596733093,-0.52008813775043,"Brayan Rocchio",23690,677587
"Everson Pereira","NYY",27,103,0,6,10,4,0.077669902,0.388349514,0.043010753,0.264150943,0.150537634,0.233009708,0.193548387,0.20213681748769816,0.268,23.20197600291817,0.5461230110377073,-8.931874301775032,0.18116998672485352,-0.5236945655280576,"Everson Pereira",23695,677592
"Canaan Smith-Njigba","PIT",15,37,0,3,5,1,0.108108108,0.432432432,0.09375,0.235294117,0.125,0.216216216,0.21875,0.19895800384315285,0.242,17.10222186745037,-1.3461630968376994,-5.146415203266724,-1.3949770033359528,-0.5266334431048724,"Canaan Smith-Njigba",23264,675986
"Jake Bauers","NYY",84,272,12,28,30,3,0.099264705,0.349264705,0.210743802,0.268115942,0.202479338,0.279411764,0.41322314,0.29746870565063815,0.339,89.28165899537692,-2.8212066893465817,-6.3144254567993165,-8.26173996925354,-0.532161644474251,"Jake Bauers",15194,641343
"Brett Baty","NYM",108,389,9,41,34,2,0.074550128,0.280205655,0.110481586,0.279661016,0.212464589,0.275324675,0.322946175,0.26559385912758965,0.3,67.69710681515994,-0.7539772414602339,-16.322909050874618,-2.5076279044151306,-0.5568621139041114,"Brett Baty",26123,683146
"TJ Hopkins","CIN",25,44,0,7,1,1,0.045454545,0.386363636,0,0.291666666,0.170731707,0.227272727,0.170731707,0.18854000080715527,0.207,6.403552153259079,-0.07693849969655275,-5.179401181707512,-1.9479349851608276,-0.5612922512206338,"TJ Hopkins",25482,686759
"Casey Schmitt","SFG",90,277,5,28,30,2,0.046931407,0.234657039,0.118577075,0.252688172,0.205533596,0.255474452,0.324110671,0.25399915863127603,0.282,59.14350142342853,-2.0067965174093843,-16.028755988545957,0.8829998970031738,-0.5697193268450008,"Casey Schmitt",27577,669477
"Vidal Bruján","TBR",37,84,0,14,6,3,0.059523809,0.25,0.02631579,0.236363636,0.171052631,0.240963855,0.197368421,0.20635331466973547,0.216,28.639263218017813,0.7173027312383056,-6.465069717524788,-2.183285117149353,-0.5778423599043151,"Vidal Brujan",20536,660644
"Franmil Reyes","KCR",19,65,2,5,7,0,0.061538461,0.369230769,0.101694916,0.257142857,0.186440677,0.23076923,0.288135593,0.2266894478064317,0.262,33.97552497998003,-0.8000200376845896,-5.942204171644109,-2.0995019674301147,-0.5817050539009881,"Franmil Reyes",14566,614177
"Nick Pratto","KCR",95,345,7,33,35,1,0.084057971,0.4,0.120915033,0.387878787,0.232026143,0.307246376,0.352941176,0.29225908362347147,0.277,79.42538265315818,-0.5606935336254537,-9.065808188489346,-8.568039894104004,-0.5897994797997589,"Nick Pratto",22117,668472
"Darick Hall","PHI",18,56,1,2,3,0,0.035714285,0.321428571,0.074074074,0.228571428,0.166666666,0.196428571,0.24074074,0.193170750779765,0.233,14.089665209191397,-0.5692446497268975,-6.529999108172409,-1.3710880279541016,-0.5977011695546257,"Darick Hall",19717,669742
"Jackie Bradley Jr.","KCR",43,113,1,10,6,0,0.044247787,0.256637168,0.076190476,0.173333333,0.133333333,0.1875,0.209523809,0.18049136762108123,0.242,1.9531392669180934,0.38459225045517087,-12.890619194005907,3.021387293934822,-0.6013559286322461,"Jackie Bradley Jr.",12984,598265
"Josh Harrison","PHI",41,114,2,8,10,0,0.026315789,0.175438596,0.08737864,0.228915662,0.203883495,0.263157894,0.291262135,0.24828283514892846,0.278,51.0331713084504,0.007653753738850355,-6.908658992376687,-3.0708975046873093,-0.608021997457008,"Josh Harrison",8202,543281
"Juan Yepez","STL",28,65,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246153846,0.3,0.2434162790958698,0.294,50.635384785390805,-1.3221240625716746,-5.297671194589733,-3.1104999780654907,-0.6177059687134512,"Juan Yepez",18400,660766
"Matt Mervis","CHC",27,99,3,8,11,0,0.08080808,0.323232323,0.122222222,0.218181818,0.166666666,0.242424242,0.288888888,0.23857277029692525,0.318,46.016531447119036,-0.8461831375025213,-7.467795817955348,-2.1625180542469025,-0.6241280007493167,"Matt Mervis",27845,670223
"Oswaldo Cabrera","NYY",115,330,5,35,29,8,0.075757575,0.218181818,0.087248323,0.260089686,0.211409395,0.275229357,0.298657718,0.25563224711301136,0.257,60.28254892878087,1.5383489760570228,-14.166169317215004,-3.346575081348419,-0.6285291657436962,"Oswaldo Cabrera",21707,665828
"Tomás Nido","NYM",22,61,0,5,1,0,0.032786885,0.295081967,0,0.179487179,0.125,0.152542372,0.125,0.1283005425485514,0.179,-24.335276581015115,-0.1692446512170136,-9.566304516359038,0.8617300391197205,-0.6608425061872395,"Tomas Nido",13755,621512
"Vaughn Grissom","ATL",23,80,0,5,9,0,0.025,0.1875,0.066666666,0.344262295,0.28,0.3125,0.346666666,0.2893437258899212,0.301,77.6739021244234,-1.3836748623289168,-3.5966197854211877,-5.816884875297546,-0.6670206401282858,"Vaughn Grissom",26031,687093
"Corey Dickerson","WSN",50,152,2,12,17,0,0.046052631,0.184210526,0.104166666,0.295652173,0.25,0.282894736,0.354166666,0.27698199450969696,0.285,70.4132439757513,-2.276001073885709,-7.847970596239411,-4.106759786605835,-0.67594957179938,"Corey Dickerson",10762,572816
"Korey Lee","CHW",24,70,1,4,3,0,0.071428571,0.285714285,0.061538462,0.09090909,0.076923076,0.142857142,0.138461538,0.1339303876672472,0.238,-27.138513447587727,0.3384492062032223,-10.32516635866592,1.1103700399398804,-0.6817420997726027,"Korey Lee",25543,686676
"José Abreu","HOU",141,594,18,62,90,0,0.07070707,0.218855218,0.146296296,0.276381909,0.237037037,0.296296296,0.383333333,0.2951727999000485,0.31,86.48092549106887,-4.445386047009379,-14.067327661420718,-12.978379726409912,-0.6849149858929905,"Jose Abreu",15676,547989
"Lenyn Sosa","CHW",52,173,6,12,14,0,0.028901734,0.231213872,0.146341463,0.226890756,0.201219512,0.223529411,0.347560975,0.24144569339131464,0.297,47.38615459360971,-1.2144502741284668,-12.120700514452547,-0.6592850089073181,-0.6883742944393881,"Lenyn Sosa",22896,672820
"Jose Herrera","ARI",43,120,0,15,7,1,0.108333333,0.25,0.04950495,0.291666666,0.207920792,0.295652173,0.257425742,0.25553708905759065,0.258,56.19780081894397,-1.1231216699816287,-7.635579971351346,-3.4151101112365723,-0.6944557662289486,"Jose Herrera",17040,645444
"Tyler Stephenson","CIN",142,517,13,59,56,0,0.09090909,0.261121856,0.135483871,0.314465408,0.243010752,0.3172147,0.378494623,0.30509891324830285,0.313,84.5369586825519,-5.69922313792631,-15.604195161778422,-9.265613988041878,-0.724452583366009,"Tyler Stephenson",17988,663886
"Jacob Stallings","MIA",89,276,3,22,20,0,0.097826086,0.242753623,0.095435684,0.248554913,0.190871369,0.278388278,0.286307053,0.25636314909100094,0.261,56.55540892931922,-5.353937243577093,-20.21030322593932,3.3657898902893066,-0.7425025454738651,"Jacob Stallings",13723,607732
"Austin Barnes","LAD",59,200,2,15,11,2,0.085,0.215,0.061797753,0.222222222,0.17977528,0.256281407,0.241573033,0.22901324321277178,0.272,41.02250730566889,-0.5606333967298269,-15.175137884032772,0.829740047454834,-0.7513538692429331,"Austin Barnes",12158,605131
"AJ Pollock","- - -",54,144,5,15,15,0,0.0625,0.222222222,0.142857143,0.173469387,0.165413533,0.215277777,0.308270676,0.22730503686600262,0.263,43.478708490504076,-0.491368698887527,-10.37521665345961,-2.118725299835205,-0.7580257378296944,"AJ Pollock",9256,572041
"Trey Mancini","CHC",79,263,4,31,28,0,0.079847908,0.296577946,0.102127659,0.326923076,0.234042553,0.298850574,0.336170212,0.2797372403053137,0.27,73.61047688095506,-1.769324800465256,-10.368466085471946,-6.358802855014801,-0.7749510850693236,"Trey Mancini",15149,641820
"Danny Mendick","NYM",35,69,1,4,4,1,0.057971014,0.217391304,0.092307692,0.224489795,0.184615384,0.231884057,0.276923076,0.22579000134398972,0.246,41.01522606914267,-0.8923261966556311,-5.93495271993242,-4.229418441653252,-0.7792403082467247,"Danny Mendick",18889,664901
"Wil Myers","CIN",37,141,3,11,12,2,0.085106382,0.340425531,0.094488189,0.272727272,0.188976377,0.257142857,0.283464566,0.24271847350256784,0.251,42.72122656862602,0.4470804939046502,-9.55938301334177,-3.1523799896240234,-0.788784081099919,"Wil Myers",10047,571976
"David Hensley","HOU",30,94,1,12,3,1,0.106382978,0.372340425,0.047619047,0.1875,0.119047619,0.212765957,0.166666666,0.183697151376846,0.248,9.211129856667553,0.36151071544736624,-9.864112252460078,-1.2620960175991058,-0.7910459462970713,"David Hensley",25111,682073
"Pavin Smith","ARI",69,228,7,26,30,1,0.153508771,0.197368421,0.136125654,0.208633093,0.188481675,0.317180616,0.324607329,0.293004581319078,0.329,81.31353622852102,-0.5837349947541952,-5.862468824000935,-9.911290168762207,-0.7987105156435903,"Pavin Smith",19892,656976
"Masyn Winn","STL",37,137,2,8,12,2,0.0729927,0.189781021,0.065573771,0.195876288,0.172131147,0.229629629,0.237704918,0.2108025793676023,0.252,28.773311727874518,0.47016204381361604,-11.619971918359738,-1.0856000185012817,-0.8017480784525969,"Masyn Winn",27479,691026
"Nate Eaton","KCR",28,56,0,2,1,3,0.035714285,0.375,0,0.125,0.075471698,0.125,0.075471698,0.10085889377764293,0.204,-53.24443133491216,0.9461430651135743,-9.336435573883374,-0.6747548133134842,-0.8085710618981905,"Nate Eaton",25055,681987
"Giancarlo Stanton","NYY",101,415,24,43,60,0,0.09879518,0.29879518,0.229110512,0.209821428,0.191374663,0.274698795,0.420485175,0.29653050858997604,0.329,88.63134391668,-4.869345088489354,-10.522443372496028,-11.694900035858154,-0.8097414650987804,"Giancarlo Stanton",4949,519317
"Miguel Cabrera","DET",98,370,4,21,34,0,0.083783783,0.2,0.095808384,0.316602316,0.257485029,0.321621621,0.353293413,0.29901562606966176,0.296,88.00121599383857,-5.030915937852114,-10.350384790552408,-10.373200416564941,-0.8132104419694537,"Miguel Cabrera",1744,408234
"Jose Miranda","MIN",40,152,3,12,13,0,0.059210526,0.157894736,0.091549296,0.234782608,0.211267605,0.263157894,0.302816901,0.25181166592397186,0.277,56.864808502574974,-1.45389709668234,-9.309954154881844,-4.0262008756399155,-0.814958915548918,"Jose Miranda",20538,669304
"Joey Wendle","MIA",112,318,2,33,20,7,0.040880503,0.210691823,0.094276094,0.264069264,0.212121212,0.247619047,0.306397306,0.24184569971902029,0.263,46.82386845941208,0.23934655962511897,-20.711986164906442,1.6273601055145264,-0.8232665942628068,"Joey Wendle",13853,621563
